game_id,week,away_team,home_team,away_score,home_score,outcome,betmgm_home_fair,fanduel_home_fair,draftkings_home_fair,market_home_probability,def_epa_trend_advantage,candidate_home_probability,candidate_predicted_winner,market_predicted_winner,legacy_v2_home_probability
2025_04_SEA_ARI,4,SEA,ARI,23,20,AWAY,0.4675324675324675,0.4896023956080519,0.4796954314720812,0.47894343153753355,0.0,0.46765888321981963,SEA,SEA,0.38122553401265896
2025_04_MIN_PIT,4,MIN,PIT,21,24,HOME,0.4255319148936171,0.35690006798096535,0.42847503373819157,0.403635672204258,0.0,0.376462391993306,MIN,MIN,0.25408708533952257
2025_04_CAR_NE,4,CAR,NE,13,42,HOME,0.6818181818181818,0.6853932584269663,0.6957699520733487,0.6876604641061655,0.0,0.7129799834367485,NE,NE,0.3058512556684848
2025_04_CLE_DET,4,CLE,DET,10,34,HOME,0.8258258258258258,0.7857142857142858,0.7857142857142858,0.7990847990847992,0.0,0.8122678202061591,DET,DET,0.8303670722333589
2025_04_NO_BUF,4,NO,BUF,19,31,HOME,0.8986486486486486,0.8792270531400966,0.8734177215189873,0.8837644744359109,0.0,0.8683597301157094,BUF,BUF,0.8010918021860919
2025_04_TEN_HOU,4,TEN,HOU,0,26,HOME,0.7663551401869159,0.7138869504535938,0.7146785837057408,0.7316402247820836,0.0,0.7556410408652154,HOU,HOU,0.7631491761964051
2025_04_PHI_TB,4,PHI,TB,31,25,AWAY,0.3698979591836735,0.38203893657106974,0.37699680511182115,0.3763112336221881,0.0,0.34509479986721553,PHI,PHI,0.6354179848519788
2025_04_LAC_NYG,4,LAC,NYG,18,21,HOME,0.298804780876494,0.42162374166557726,0.4007285974499089,0.3737190399973267,0.0,0.342183043742604,LAC,LAC,0.1936192850670843
2025_04_WAS_ATL,4,WAS,ATL,27,34,HOME,0.5656028368794326,0.6134299307958478,0.6067415730337079,0.5952581135696627,0.0,0.610573084986735,ATL,ATL,0.3451550637052946
2025_04_IND_LA,4,IND,LA,20,27,HOME,0.6255648805681084,0.6162456028141988,0.6224665518611737,0.6214256784144937,0.0,0.6410767860125146,LA,LA,0.4454718509000532
2025_04_JAX_SF,4,JAX,SF,26,21,AWAY,0.6092362344582594,0.6531483457844184,0.6693026599568656,0.6438957467331811,0.0,0.6663995883757851,SF,SF,0.5117512787071206
2025_04_CHI_LV,4,CHI,LV,25,24,AWAY,0.5324675324675325,0.5427435387673957,0.5324675324675325,0.5358928679008202,0.0,0.5384421477966627,LV,LV,0.5521701310689185
2025_04_BAL_KC,4,BAL,KC,20,37,HOME,0.4255319148936171,0.35690006798096535,0.34285714285714286,0.37509637524390843,0.0,0.3437287118177789,BAL,BAL,0.4784774164782802
2025_04_GB_DAL,4,GB,DAL,40,40,TIE,0.2553191489361702,0.18848167539267016,0.18129770992366412,0.20836617808416816,0.0,0.18587090182720598,GB,GB,0.09870104139728832
2025_04_NYJ_MIA,4,NYJ,MIA,21,27,HOME,0.5911949685534592,0.5749767565413734,0.5795601552393274,0.5819106267780533,0.0,0.5946564850192724,MIA,MIA,0.3690803473656503
2025_04_CIN_DEN,4,CIN,DEN,3,28,HOME,0.7999999999999999,0.7184986595174263,0.7307110438729199,0.749736567796782,0.0,0.7718965109091098,DEN,DEN,0.9042836753010691
2025_05_SF_LA,5,SF,LA,26,23,AWAY,0.7864077669902912,0.7050037341299478,0.7055341817105653,0.7323152276102681,0.04898474380671393,0.7655712125287258,LA,LA,0.7131288648501469
2025_05_MIN_CLE,5,MIN,CLE,21,17,AWAY,0.3614457831325302,0.5749767565413734,0.550561797752809,0.49566144580890414,-0.05398593018284677,0.4743493623338153,MIN,MIN,0.33091024158784993
2025_05_DAL_NYJ,5,DAL,NYJ,37,22,AWAY,0.5324675324675325,0.5371848068943506,0.550561797752809,0.5400713790382307,0.04577447906602461,0.5554481999301795,NYJ,NYJ,0.6716293446210583
2025_05_DEN_PHI,5,DEN,PHI,21,17,AWAY,0.6636481241914618,0.6430999320190347,0.6152818594710127,0.640676638560503,0.12567267663938586,0.683176638560503,PHI,PHI,0.4577631796279959
2025_05_HOU_BAL,5,HOU,BAL,44,10,AWAY,0.4402054292002935,0.32315978456014366,0.28532141629425917,0.3495622100182321,0.007683968652380566,0.3173758598669072,HOU,HOU,0.7281476944765257
2025_05_MIA_CAR,5,MIA,CAR,24,27,HOME,0.4826358742837298,0.4669102720259846,0.4204398447606727,0.4566619970234624,0.0219790508365977,0.44582688258546943,MIA,MIA,0.7408903633400571
2025_05_NYG_NO,5,NYG,NO,14,26,HOME,0.5597945707997065,0.3468516542155817,0.3621495327102804,0.4229319192418562,-0.05769339449786814,0.3849069562103954,NYG,NYG,0.5720057668961562
2025_05_LV_IND,5,LV,IND,6,40,HOME,0.7548387096774194,0.7229381443298969,0.6805678793256432,0.7194482444443198,-0.044481236379470185,0.7353103808053553,IND,IND,0.744268036131656
2025_05_TEN_ARI,5,TEN,ARI,22,21,AWAY,0.7727272727272727,0.7752808988764045,0.7581792318634424,0.7687291344890399,0.10200348569963061,0.8053718540573047,ARI,ARI,0.7594754959277076
2025_05_TB_SEA,5,TB,SEA,38,35,AWAY,0.6255648805681084,0.5631341600901917,0.550561797752809,0.5797536128037031,0.018743074087271744,0.5967857178488789,SEA,SEA,0.7490734593536895
2025_05_DET_CIN,5,DET,CIN,37,24,AWAY,0.18181818181818185,0.081447963800905,0.08695652173913045,0.11674088911940576,-0.1375844704520619,0.11133978877086095,DET,DET,0.07008653319190083
2025_05_WAS_LAC,5,WAS,LAC,27,10,AWAY,0.5990922844175491,0.6481970096745823,0.6571428571428573,0.6348107170783296,0.2021512613273475,0.6773107170783296,LAC,LAC,0.6068382857503728
2025_05_NE_BUF,5,NE,BUF,23,20,AWAY,0.7864077669902912,0.7229381443298969,0.7229381443298969,0.744094685216695,0.10349428200495407,0.7856813095820808,BUF,BUF,0.7962057435415564
2025_05_KC_JAX,5,KC,JAX,28,31,HOME,0.3614457831325302,0.3752492914873517,0.35527082119976705,0.363988631939883,-0.1468463269713442,0.32148863193988303,KC,KC,0.7058556585139832
2025_06_PHI_NYG,6,PHI,NYG,17,34,HOME,0.2336448598130841,0.2235597592433362,0.24000000000000005,0.23240153968547347,0.06491863050020735,0.21593108348818327,PHI,PHI,0.2124961416294768
2025_06_DEN_NYJ,6,DEN,NYJ,13,11,AWAY,0.24050632911392406,0.23456199138343706,0.23409789548356585,0.236388738660309,0.019114849724449295,0.21122824581476843,DEN,DEN,0.2599195585783645
2025_06_CLE_PIT,6,CLE,PIT,9,23,HOME,0.711362805991962,0.7644444444444445,0.7307110438729199,0.7355060981031087,0.0739146116995247,0.7730140069295637,PIT,PIT,0.7376404294171042
2025_06_ARI_IND,6,ARI,IND,27,31,HOME,0.7969094922737308,0.7811725846407928,0.7867435158501441,0.7882751975882226,0.03411742607334519,0.8094787639041701,IND,IND,0.8718171636580151
2025_06_DAL_CAR,6,DAL,CAR,27,30,HOME,0.4088050314465409,0.42847503373819157,0.4204398447606727,0.4192399699818017,0.04703338953480972,0.40667280039691334,DAL,DAL,0.5819751971879346
2025_06_LA_BAL,6,LA,BAL,17,3,AWAY,0.2553191489361702,0.28611304954640615,0.29446581828943474,0.27863267225733707,-0.08303359679980714,0.23613267225733706,LA,LA,0.23521529914878841
2025_06_LAC_MIA,6,LAC,MIA,29,27,AWAY,0.37443511943189156,0.38167938931297707,0.3775334481388264,0.377882652294565,0.08610794116192741,0.36751845809500755,LAC,LAC,0.20218519502659396
2025_06_SEA_JAX,6,SEA,JAX,20,12,AWAY,0.4891657638136511,0.4456393635827931,0.4693877551020409,0.4680642941661617,-0.002013284301260458,0.45367601925130974,SEA,SEA,0.47043748843220506
2025_06_SF_TB,6,SF,TB,19,30,HOME,0.6301020408163266,0.6386477179027017,0.6309403437815976,0.6332300341668753,0.06595021534946491,0.669900495940278,TB,TB,0.5553644222152132
2025_06_TEN_LV,6,TEN,LV,10,20,HOME,0.6385542168674698,0.6274448928904066,0.6224665518611737,0.6294885538730167,-0.051983143517928446,0.6378123981155173,LV,LV,0.7405965174781277
2025_06_CIN_GB,6,CIN,GB,18,27,HOME,0.8800000000000001,0.8480243161094225,0.8422876949740034,0.8567706703611421,-0.03988843597704497,0.8468911137464298,GB,GB,0.9403165468273434
2025_06_NE_NO,6,NE,NO,25,19,AWAY,0.3812709030100334,0.38167938931297707,0.3690596562184025,0.37733664951380436,-0.04979676072386219,0.3348366495138044,NE,NE,0.5913022144176919
2025_06_DET_KC,6,DET,KC,17,30,HOME,0.574468085106383,0.5823742190069057,0.5634920634920635,0.5734447892017841,0.03899045541491762,0.5943134274787331,KC,KC,0.45512379251094165
2025_06_BUF_ATL,6,BUF,ATL,14,24,HOME,0.35347776510832385,0.3588516746411483,0.35527082119976705,0.3558667536497464,-0.1298016053332383,0.3133667536497464,BUF,BUF,0.5345063490673592
2025_06_CHI_WAS,6,CHI,WAS,25,24,AWAY,0.6818181818181818,0.7001620745542949,0.690792883054068,0.6909243798088482,-0.155908337948613,0.6820608814349308,WAS,WAS,0.7981177069919427
2025_07_PIT_CIN,7,PIT,CIN,31,33,HOME,0.3181818181818181,0.3099083369707551,0.3194444444444444,0.31584486653233923,-0.15069014307093836,0.27334486653233925,PIT,PIT,0.1250527362367736
2025_07_LA_JAX,7,LA,JAX,35,7,AWAY,0.40090771558245086,0.4106205619018215,0.39325842696629215,0.40159556815018815,-0.11699173851678527,0.35909556815018817,LA,LA,0.30462452257120287
2025_07_CAR_NYJ,7,CAR,NYJ,13,6,AWAY,0.5108342361863488,0.5089094796863863,0.48987854251012153,0.5032074194609523,0.11806019998014243,0.5286301443162402,NYJ,NYJ,0.4291557321978385
2025_07_MIA_CLE,7,MIA,CLE,6,31,HOME,0.5656028368794326,0.5707105961189446,0.5720596355604638,0.5694576895196136,-0.09424989004540958,0.5554599632167149,CLE,CLE,0.6122551737844525
2025_07_NO_CHI,7,NO,CHI,14,26,HOME,0.6385542168674698,0.6464178066311151,0.6378504672897196,0.6409408302627683,0.08817420785288613,0.6833816471126744,CHI,CHI,0.7225775011341005
2025_07_NE_TEN,7,NE,TEN,31,13,AWAY,0.28169014084507044,0.30448717948717946,0.28532141629425917,0.290499578875503,0.07237852487459384,0.27043728832847175,NE,NE,0.3104554402330077
2025_07_PHI_MIN,7,PHI,MIN,28,22,AWAY,0.43439716312056736,0.4368658399098084,0.42847503373819157,0.43324601225618914,-0.18157841662364355,0.39074601225618916,PHI,PHI,0.5904501345782661
2025_07_LV_KC,7,LV,KC,0,31,HOME,0.8720930232558138,0.8606016140865737,0.863013698630137,0.8652361119908415,-0.05952562630068767,0.8496763245631148,KC,KC,0.7793737092573626
2025_07_IND_LAC,7,IND,LAC,38,24,AWAY,0.574468085106383,0.5583104446588969,0.5634920634920635,0.5654235310857811,-0.03790743716523247,0.5650132776394814,LAC,LAC,0.34139326320033225
2025_07_NYG_DEN,7,NYG,DEN,32,33,HOME,0.782608695652174,0.7811725846407928,0.7768331562167907,0.7802048121699192,-0.05182269845046411,0.7886225478651292,DEN,DEN,0.8425433364700201
2025_07_GB_ARI,7,GB,ARI,27,23,AWAY,0.2553191489361702,0.2630773936983787,0.24000000000000005,0.25279884754484966,0.16392979164960475,0.25265424825610683,GB,GB,0.20200552604884603
2025_07_WAS_DAL,7,WAS,DAL,22,44,HOME,0.5324675324675325,0.5327882529617888,0.5324675324675325,0.5325744392989513,0.08312191030764762,0.5558643674836676,DAL,DAL,0.3184470944759734
2025_07_ATL_SF,7,ATL,SF,10,20,HOME,0.4891657638136511,0.4958445875753168,0.5306122448979592,0.5052075320956424,-0.0608283116454619,0.48442987158580353,ATL,SF,0.32435628648509024
2025_07_TB_DET,7,TB,DET,9,24,HOME,0.7183098591549295,0.7008055235903338,0.7055341817105653,0.7082165214852761,0.12655117158258608,0.7507165214852761,DET,DET,0.6022712423606449
2025_07_HOU_SEA,7,HOU,SEA,19,27,HOME,0.6092362344582594,0.5965276928719893,0.5996387718242023,0.6018008997181503,-0.2687856792648181,0.5593008997181503,SEA,SEA,0.6677679345903181
2025_08_MIN_LAC,8,MIN,LAC,10,37,HOME,0.6224665518611737,0.609708848498661,0.6164383561643836,0.6162045855080728,0.00396114723099994,0.6360307526425641,LAC,LAC,0.5126290579263408
2025_08_BUF_CAR,8,BUF,CAR,40,9,AWAY,0.2336448598130841,0.23555555555555555,0.23595505617977527,0.23505182384947165,0.0783509074133992,0.22057746716527157,BUF,BUF,0.5566122161462405
2025_08_CHI_BAL,8,CHI,BAL,16,30,HOME,0.574468085106383,0.46281519310564956,0.449438202247191,0.4955738268197412,-0.14006286451740044,0.45307382681974123,CHI,CHI,0.3013999163742593
2025_08_CLE_NE,8,CLE,NE,13,32,HOME,0.75,0.7434402332361516,0.7571884984025559,0.7502095772129026,0.03693264615705247,0.7790252395602106,NE,NE,0.7898286169576186
2025_08_MIA_ATL,8,MIA,ATL,34,10,AWAY,0.747191011235955,0.7434402332361516,0.7477827050997783,0.7461379831906282,-0.12163879091310792,0.7453640728374998,ATL,ATL,0.9115460230390595
2025_08_NYG_PHI,8,NYG,PHI,20,38,HOME,0.7663551401869159,0.7685185185185185,0.7600000000000001,0.7649578862351448,-0.12155758769259514,0.762756027882875,PHI,PHI,0.7575231842351268
2025_08_NYJ_CIN,8,NYJ,CIN,39,38,AWAY,0.7011952191235059,0.6979865771812079,0.6957699520733487,0.6983172494593543,-0.1300859025041849,0.6957322355886958,CIN,CIN,0.4469507417211358
2025_08_SF_HOU,8,SF,HOU,15,26,HOME,0.5829926410466066,0.5965276928719893,0.5829926410466066,0.5875043249884008,0.21496724315180238,0.6300043249884008,HOU,HOU,0.6696892497752356
2025_08_TB_NO,8,TB,NO,23,3,AWAY,0.35347776510832385,0.3484712230215828,0.3560327776207968,0.35266058858356786,0.14538150906003872,0.3528449727715487,TB,TB,0.2577611937145765
2025_08_DAL_DEN,8,DAL,DEN,24,44,HOME,0.6581196581196581,0.6531483457844184,0.599271402550091,0.6368464688180558,-0.17914484839072875,0.6153041266772861,DEN,DEN,0.791787149631643
2025_08_TEN_IND,8,TEN,IND,14,38,HOME,0.9039548022598869,0.9039548022598869,0.8944099378881987,0.9007731808026574,-0.1185538008426107,0.8638181516611232,IND,IND,0.9459199220436336
2025_08_GB_PIT,8,GB,PIT,35,25,AWAY,0.4255319148936171,0.4257656915258893,0.4170073589533933,0.4227683217909666,-0.002587727654641641,0.39843007459882496,GB,GB,0.3623083549750042
2025_08_WAS_KC,8,WAS,KC,7,28,HOME,0.8328690807799444,0.7008055235903338,0.7307110438729199,0.754795216081066,0.09142223553460377,0.7924511978819868,KC,KC,0.7370276880707817
2025_09_BAL_MIA,9,BAL,MIA,28,6,AWAY,0.21359223300970873,0.20451339915373767,0.22168674698795182,0.2132641263837994,0.07236130391866769,0.20148015579180642,BAL,BAL,0.28781038748881943
2025_09_ATL_NE,9,ATL,NE,23,24,HOME,0.6818181818181818,0.7300613496932514,0.7146785837057408,0.7088527050723913,0.21299975584980285,0.7513527050723913,NE,NE,0.697252742634804
2025_09_CAR_GB,9,CAR,GB,16,13,AWAY,0.863013698630137,0.8606016140865737,0.8677165354330709,0.8637772827165939,0.02186747967522017,0.859342677225983,GB,GB,0.8791712431973132
2025_09_CHI_CIN,9,CHI,CIN,47,42,AWAY,0.4170073589533933,0.5187593796898449,0.550561797752809,0.49544284546534906,-0.14111218767259032,0.4529428454653491,CHI,CHI,0.20279400697524
2025_09_IND_PIT,9,IND,PIT,20,27,HOME,0.39076376554174075,0.4034723071280108,0.39076376554174075,0.39499994607049743,-0.0006663144239144325,0.3662601857133327,IND,IND,0.28346460589094735
2025_09_DEN_HOU,9,DEN,HOU,18,15,AWAY,0.552594002855783,0.5506567324679315,0.5324675324675325,0.5452394225970824,0.0156485388489756,0.5540307338030864,HOU,HOU,0.5066051413271422
2025_09_MIN_DET,9,MIN,DET,27,24,AWAY,0.8076923076923076,0.7905405405405406,0.795134443021767,0.7977890970848717,0.2735977840504368,0.8402890970848717,DET,DET,0.8551539342967627
2025_09_LAC_TEN,9,LAC,TEN,27,20,AWAY,0.18181818181818185,0.18077023840712603,0.16835016835016833,0.17697952952515875,0.020661235107456564,0.1663402319611786,LAC,LAC,0.17465165708378214
2025_09_SF_NYG,9,SF,NYG,34,24,AWAY,0.43439716312056736,0.43650793650793646,0.42794036443953615,0.43294848802268,0.06339115953512289,0.4274224619659645,SF,SF,0.32184380651091926
2025_09_JAX_LV,9,JAX,LV,30,29,AWAY,0.4572564612326044,0.46281519310564956,0.42847503373819157,0.4495155626921485,0.1913945827888528,0.4809774475754104,JAX,JAX,0.2649240620199735
2025_09_NO_LA,9,NO,LA,10,34,HOME,0.8839285714285713,0.9365242912451603,0.9397944199706314,0.9200824275481211,0.15043174570992743,0.9024350044055046,LA,LA,0.9252950746525153
2025_09_KC_BUF,9,KC,BUF,21,28,HOME,0.44362292051756,0.42847503373819157,0.42847503373819157,0.4335243293313144,-0.04231614296106476,0.40132355472290276,KC,KC,0.4284319623238042
2025_09_SEA_WAS,9,SEA,WAS,38,14,AWAY,0.4255319148936171,0.43650793650793646,0.42794036443953615,0.4299934052803633,-0.23307605554747518,0.3874934052803633,SEA,SEA,0.3117010303673638
2025_09_ARI_DAL,9,ARI,DAL,27,17,AWAY,0.6224665518611737,0.6126207051426006,0.6092362344582594,0.6147744971540112,0.1758800114548421,0.6572744971540112,DAL,DAL,0.542475036797724
2025_10_LV_DEN,10,LV,DEN,7,10,HOME,0.7864077669902912,0.7870722433460077,0.7913616398243045,0.7882805500535345,0.02314292572539428,0.8077082361073169,DEN,DEN,0.8482716221628399
2025_10_ATL_IND,10,ATL,IND,25,31,HOME,0.7183098591549295,0.7001620745542949,0.725752508361204,0.7147414806901429,0.07552446057529844,0.7546705888190598,IND,IND,0.7701156844145923
2025_10_BUF_MIA,10,BUF,MIA,13,30,HOME,0.21359223300970873,0.20451339915373767,0.22168674698795182,0.2132641263837994,0.05307192068083447,0.19825715025328547,BUF,BUF,0.11267824725665017
2025_10_CLE_NYJ,10,CLE,NYJ,20,27,HOME,0.4572564612326044,0.4572564612326044,0.4572564612326044,0.4572564612326044,-0.1565384390289299,0.4147564612326044,CLE,CLE,0.6252356002694374
2025_10_JAX_HOU,10,JAX,HOU,29,36,HOME,0.5,0.5289256198347108,0.4956702459300312,0.5081986219215806,0.12084680154406915,0.5355435831156555,HOU,HOU,0.6041166907765497
2025_10_NO_CAR,10,NO,CAR,17,7,AWAY,0.6818181818181818,0.6955128205128205,0.7380410022779044,0.7051240015363023,0.052573305931491024,0.7411209395162782,CAR,CAR,0.7312163622246994
2025_10_NE_TB,10,NE,TB,28,23,AWAY,0.574468085106383,0.5795601552393274,0.550561797752809,0.5681966793661731,0.08066355764899552,0.5985028029279954,TB,TB,0.6100220101308361
2025_10_NYG_CHI,10,NYG,CHI,20,24,HOME,0.6581196581196581,0.6579601990049752,0.6634806849860613,0.6598535140368982,0.1255428256100856,0.7023535140368982,CHI,CHI,0.8358641135564544
2025_10_BAL_MIN,10,BAL,MIN,27,19,AWAY,0.33635187580853815,0.32654254800662835,0.34285714285714286,0.3352505222241031,-0.3723609626495168,0.29275052222410314,BAL,BAL,0.4592225624239449
2025_10_ARI_SEA,10,ARI,SEA,22,44,HOME,0.7335423197492164,0.9027072758037225,0.9313929313929314,0.85588084231529,0.13367271152884186,0.8684511034149339,SEA,SEA,0.8414260673171723
2025_10_DET_WAS,10,DET,WAS,44,22,AWAY,0.21739130434782608,0.2235597592433362,0.19999999999999998,0.21365035453038742,-0.29976729907669375,0.1711503545303874,DET,DET,0.23926922953309934
2025_10_LA_SF,10,LA,SF,42,26,AWAY,0.29556650246305427,0.3053435114503817,0.30920711694593195,0.30337237695312264,-0.1672906889601206,0.26087237695312265,LA,LA,0.1916744659689559
2025_10_PIT_LAC,10,PIT,LAC,10,25,HOME,0.6233894945490586,0.6335443984643765,0.6164383561643836,0.6244574163926062,0.14780590701331436,0.6669574163926062,LAC,LAC,0.5736538712164387
2025_10_PHI_GB,10,PHI,GB,10,7,AWAY,0.5,0.48542880932556204,0.4693877551020409,0.484938854809201,0.02830858046001076,0.48247979480778264,PHI,PHI,0.6931468834515888
2025_11_NYJ_NE,11,NYJ,NE,14,27,HOME,0.8571428571428571,0.849948258020007,0.8677165354330709,0.8582692168653118,0.03682270514884074,0.8579096513175852,NE,NE,0.7942334441716743
2025_11_WAS_MIA,11,WAS,MIA,13,16,HOME,0.574468085106383,0.5545152521896708,0.5829926410466066,0.5706586594475535,0.41215120325983834,0.6131586594475534,MIA,MIA,0.42014888404262507
2025_11_CAR_ATL,11,CAR,ATL,30,27,AWAY,0.6465222348916762,0.6626384692849949,0.6287128712871286,0.6459578584879332,-0.008633357086157575,0.6666772654440497,ATL,ATL,0.671277436138497
2025_11_CHI_MIN,11,CHI,MIN,19,17,AWAY,0.574468085106383,0.5795601552393274,0.550561797752809,0.5681966793661731,0.05134290762956789,0.5911195942392299,MIN,MIN,0.38277720109480357
2025_11_CIN_PIT,11,CIN,PIT,12,34,HOME,0.6818181818181818,0.685344827586207,0.6693026599568656,0.6788218897870847,0.18477368248882894,0.7213218897870847,PIT,PIT,0.8037134090988204
